[2026-05-19T17:24:10+0300] Launching realtime watcher process...
2026-05-19 17:24:11,986 DEBUG asyncio | Using selector: KqueueSelector
2026-05-19 17:34:22,638 INFO realtime_watcher.listener | Realtime change observed on finalMovies (event=RealtimePostgresChangesListenEvent.Update)
2026-05-19 17:34:29,329 DEBUG websockets.client | < TEXT '{"ref":null,"event":"postgres_changes","payload...me-watcher-1779200652"}' [3342 bytes]
2026-05-19 17:34:29,330 DEBUG realtime._async.client | receive: '{"ref":null,"event":"postgres_changes","payload":{"data":{"table":"finalMovies","type":"UPDATE","record":{"lb_id": "tmdb/1042834", "rt_id": "/m/eden_2024_2", "genres": ["Thriller", "Drama"], "run_id": 409, "imdb_id": "tt23149780", "lbVotes": 88657, "runtime": 129, "tmdb_id": 1042834, "backdrop": "https://image.tmdb.org/t/p/w1280/rz8NcfTRczvn94vpnmMx42zt6EC.jpg", "lbRating": 3, "en_poster": "https://image.tmdb.org/t/p/w342/jbFEESMVbpJU8IjZBjiWGJdEsxR.jpg", "imdbVotes": "44696", "tmdbVotes": 642, "created_at": "2026-05-12T01:35:14.046596+00:00", "en_trailer": "2HRB36E5N6g", "imdbRating": 6.5, "popularity": 7.0069, "tmdbRating": 67, "alt_options": [{"tmdb": 1294438, "year": "2024", "title": "Eden", "poster_url": "https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg"}, {"tmdb": 1385736, "year": "2024", "title": "EDEN", "poster_url": "https://image.tmdb.org/t/p/w342/uEuPydHNOI4EcnAlbbpmaV5XRWj.jpg"}, {"tmdb": 1464075, "year": "2024", "title": "Eden", "poster_url": "https://image.tmdb.org/t/p/w342/skOLRa8ZmBJ6YLeMppe6LmVkBVI.jpg"}, {"tmdb": 1243117, "year": "2024", "title": "Eden", "poster_url": null}, {"tmdb": 1395316, "year": "2024", "title": "Eden.", "poster_url": "https://image.tmdb.org/t/p/w342/1mAN086b38uiz5xMy6CVCSGuYTt.jpg"}, {"tmdb": 1366260, "year": "2024", "title": "EDEN", "poster_url": "https://image.tmdb.org/t/p/w342/xPU3wHwxBX79vanOqnE1LGdu7tq.jpg"}, {"tmdb": 639857, "year": "2024", "title": "The Absence of Eden", "poster_url": "https://image.tmdb.org/t/p/w342/vbkxza3vqw1KG010Q8b009quJxK.jpg"}, {"tmdb": 1154104, "year": "2023", "title": "Eden", "poster_url": "https://image.tmdb.org/t/p/w342/eM4iCK20H3ORi7DPY1OMVX8PHbV.jpg"}, {"tmdb": 821042, "year": "2023", "title": "Martin Eden", "poster_url": "https://image.tmdb.org/t/p/w342/qApYVHO6ExZ30c6KrLhGsefHhGG.jpg"}, {"tmdb": 1420446, "year": "2023", "title": "Eden", "poster_url": "https://image.tmdb.org/t/p/w342/ajSi67Hkmv1W4GfVPI6GdVEgx7u.jpg"}], "solo_update": false, "release_year": 2025, "english_title": "Eden", "rtCriticVotes": 126, "rtCriticRating": 58, "rtAudienceVotes": 500, "rtAudienceRating": "74"},"columns":[{"name": "popularity", "type": "float8"}, {"name": "english_title", "type": "text"}, {"name": "release_year", "type": "int8"}, {"name": "runtime", "type": "float4"}, {"name": "tmdb_id", "type": "int4"}, {"name": "imdbRating", "type": "float8"}, {"name": "imdbVotes", "type": "text"}, {"name": "rtAudienceRating", "type": "text"}, {"name": "en_poster", "type": "text"}, {"name": "backdrop", "type": "text"}, {"name": "imdb_id", "type": "text"}, {"name": "created_at", "type": "timestamptz"}, {"name": "run_id", "type": "int4"}, {"name": "rtAudienceVotes", "type": "int4"}, {"name": "rt_id", "type": "text"}, {"name": "lb_id", "type": "text"}, {"name": "lbRating", "type": "float4"}, {"name": "lbVotes", "type": "int4"}, {"name": "tmdbRating", "type": "int4"}, {"name": "tmdbVotes", "type": "int4"}, {"name": "rtCriticRating", "type": "int4"}, {"name": "rtCriticVotes", "type": "int4"}, {"name": "en_trailer", "type": "text"}, {"name": "genres", "type": "_text"}, {"name": "alt_options", "type": "jsonb"}, {"name": "solo_update", "type": "bool"}],"errors":null,"schema":"public","commit_timestamp":"2026-05-19T14:35:17.507Z","old_record":{"tmdb_id": 1042834}},"ids":[58734927]},"topic":"realtime:realtime-watcher-1779200652"}'
2026-05-19 17:34:29,331 DEBUG realtime._async.client | parsed message as PostgresChangesMessage(event=<ChannelEvents.postgres_changes: 'postgres_changes'>, topic='realtime:realtime-watcher-1779200652', payload={'data': {'schema': 'public', 'table': 'finalMovies', 'commit_timestamp': '2026-05-19T14:35:17.507Z', 'type': <RealtimePostgresChangesListenEvent.Update: 'UPDATE'>, 'errors': None, 'columns': [{'name': 'popularity', 'type': 'float8'}, {'name': 'english_title', 'type': 'text'}, {'name': 'release_year', 'type': 'int8'}, {'name': 'runtime', 'type': 'float4'}, {'name': 'tmdb_id', 'type': 'int4'}, {'name': 'imdbRating', 'type': 'float8'}, {'name': 'imdbVotes', 'type': 'text'}, {'name': 'rtAudienceRating', 'type': 'text'}, {'name': 'en_poster', 'type': 'text'}, {'name': 'backdrop', 'type': 'text'}, {'name': 'imdb_id', 'type': 'text'}, {'name': 'created_at', 'type': 'timestamptz'}, {'name': 'run_id', 'type': 'int4'}, {'name': 'rtAudienceVotes', 'type': 'int4'}, {'name': 'rt_id', 'type': 'text'}, {'name': 'lb_id', 'type': 'text'}, {'name': 'lbRating', 'type': 'float4'}, {'name': 'lbVotes', 'type': 'int4'}, {'name': 'tmdbRating', 'type': 'int4'}, {'name': 'tmdbVotes', 'type': 'int4'}, {'name': 'rtCriticRating', 'type': 'int4'}, {'name': 'rtCriticVotes', 'type': 'int4'}, {'name': 'en_trailer', 'type': 'text'}, {'name': 'genres', 'type': '_text'}, {'name': 'alt_options', 'type': 'jsonb'}, {'name': 'solo_update', 'type': 'bool'}], 'record': {'lb_id': 'tmdb/1042834', 'rt_id': '/m/eden_2024_2', 'genres': ['Thriller', 'Drama'], 'run_id': 409, 'imdb_id': 'tt23149780', 'lbVotes': 88657, 'runtime': 129, 'tmdb_id': 1042834, 'backdrop': 'https://image.tmdb.org/t/p/w1280/rz8NcfTRczvn94vpnmMx42zt6EC.jpg', 'lbRating': 3, 'en_poster': 'https://image.tmdb.org/t/p/w342/jbFEESMVbpJU8IjZBjiWGJdEsxR.jpg', 'imdbVotes': '44696', 'tmdbVotes': 642, 'created_at': '2026-05-12T01:35:14.046596+00:00', 'en_trailer': '2HRB36E5N6g', 'imdbRating': 6.5, 'popularity': 7.0069, 'tmdbRating': 67, 'alt_options': [{'tmdb': 1294438, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg'}, {'tmdb': 1385736, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/uEuPydHNOI4EcnAlbbpmaV5XRWj.jpg'}, {'tmdb': 1464075, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/skOLRa8ZmBJ6YLeMppe6LmVkBVI.jpg'}, {'tmdb': 1243117, 'year': '2024', 'title': 'Eden', 'poster_url': None}, {'tmdb': 1395316, 'year': '2024', 'title': 'Eden.', 'poster_url': 'https://image.tmdb.org/t/p/w342/1mAN086b38uiz5xMy6CVCSGuYTt.jpg'}, {'tmdb': 1366260, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/xPU3wHwxBX79vanOqnE1LGdu7tq.jpg'}, {'tmdb': 639857, 'year': '2024', 'title': 'The Absence of Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/vbkxza3vqw1KG010Q8b009quJxK.jpg'}, {'tmdb': 1154104, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/eM4iCK20H3ORi7DPY1OMVX8PHbV.jpg'}, {'tmdb': 821042, 'year': '2023', 'title': 'Martin Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/qApYVHO6ExZ30c6KrLhGsefHhGG.jpg'}, {'tmdb': 1420446, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/ajSi67Hkmv1W4GfVPI6GdVEgx7u.jpg'}], 'solo_update': False, 'release_year': 2025, 'english_title': 'Eden', 'rtCriticVotes': 126, 'rtCriticRating': 58, 'rtAudienceVotes': 500, 'rtAudienceRating': '74'}, 'old_record': {'tmdb_id': 1042834}}, 'ids': [58734927]}, ref=None)
2026-05-19 17:34:29,331 DEBUG realtime._async.channel | realtime:realtime-watcher-1779200652 : PostgresChangesMessage(event=<ChannelEvents.postgres_changes: 'postgres_changes'>, topic='realtime:realtime-watcher-1779200652', payload={'data': {'schema': 'public', 'table': 'finalMovies', 'commit_timestamp': '2026-05-19T14:35:17.507Z', 'type': <RealtimePostgresChangesListenEvent.Update: 'UPDATE'>, 'errors': None, 'columns': [{'name': 'popularity', 'type': 'float8'}, {'name': 'english_title', 'type': 'text'}, {'name': 'release_year', 'type': 'int8'}, {'name': 'runtime', 'type': 'float4'}, {'name': 'tmdb_id', 'type': 'int4'}, {'name': 'imdbRating', 'type': 'float8'}, {'name': 'imdbVotes', 'type': 'text'}, {'name': 'rtAudienceRating', 'type': 'text'}, {'name': 'en_poster', 'type': 'text'}, {'name': 'backdrop', 'type': 'text'}, {'name': 'imdb_id', 'type': 'text'}, {'name': 'created_at', 'type': 'timestamptz'}, {'name': 'run_id', 'type': 'int4'}, {'name': 'rtAudienceVotes', 'type': 'int4'}, {'name': 'rt_id', 'type': 'text'}, {'name': 'lb_id', 'type': 'text'}, {'name': 'lbRating', 'type': 'float4'}, {'name': 'lbVotes', 'type': 'int4'}, {'name': 'tmdbRating', 'type': 'int4'}, {'name': 'tmdbVotes', 'type': 'int4'}, {'name': 'rtCriticRating', 'type': 'int4'}, {'name': 'rtCriticVotes', 'type': 'int4'}, {'name': 'en_trailer', 'type': 'text'}, {'name': 'genres', 'type': '_text'}, {'name': 'alt_options', 'type': 'jsonb'}, {'name': 'solo_update', 'type': 'bool'}], 'record': {'lb_id': 'tmdb/1042834', 'rt_id': '/m/eden_2024_2', 'genres': ['Thriller', 'Drama'], 'run_id': 409, 'imdb_id': 'tt23149780', 'lbVotes': 88657, 'runtime': 129, 'tmdb_id': 1042834, 'backdrop': 'https://image.tmdb.org/t/p/w1280/rz8NcfTRczvn94vpnmMx42zt6EC.jpg', 'lbRating': 3, 'en_poster': 'https://image.tmdb.org/t/p/w342/jbFEESMVbpJU8IjZBjiWGJdEsxR.jpg', 'imdbVotes': '44696', 'tmdbVotes': 642, 'created_at': '2026-05-12T01:35:14.046596+00:00', 'en_trailer': '2HRB36E5N6g', 'imdbRating': 6.5, 'popularity': 7.0069, 'tmdbRating': 67, 'alt_options': [{'tmdb': 1294438, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/nOiwSpX5giobCXhRHnYojs7Yava.jpg'}, {'tmdb': 1385736, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/uEuPydHNOI4EcnAlbbpmaV5XRWj.jpg'}, {'tmdb': 1464075, 'year': '2024', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/skOLRa8ZmBJ6YLeMppe6LmVkBVI.jpg'}, {'tmdb': 1243117, 'year': '2024', 'title': 'Eden', 'poster_url': None}, {'tmdb': 1395316, 'year': '2024', 'title': 'Eden.', 'poster_url': 'https://image.tmdb.org/t/p/w342/1mAN086b38uiz5xMy6CVCSGuYTt.jpg'}, {'tmdb': 1366260, 'year': '2024', 'title': 'EDEN', 'poster_url': 'https://image.tmdb.org/t/p/w342/xPU3wHwxBX79vanOqnE1LGdu7tq.jpg'}, {'tmdb': 639857, 'year': '2024', 'title': 'The Absence of Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/vbkxza3vqw1KG010Q8b009quJxK.jpg'}, {'tmdb': 1154104, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/eM4iCK20H3ORi7DPY1OMVX8PHbV.jpg'}, {'tmdb': 821042, 'year': '2023', 'title': 'Martin Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/qApYVHO6ExZ30c6KrLhGsefHhGG.jpg'}, {'tmdb': 1420446, 'year': '2023', 'title': 'Eden', 'poster_url': 'https://image.tmdb.org/t/p/w342/ajSi67Hkmv1W4GfVPI6GdVEgx7u.jpg'}], 'solo_update': False, 'release_year': 2025, 'english_title': 'Eden', 'rtCriticVotes': 126, 'rtCriticRating': 58, 'rtAudienceVotes': 500, 'rtAudienceRating': '74'}, 'old_record': {'tmdb_id': 1042834}}, 'ids': [58734927]}, ref=None)
2026-05-19 17:34:29,331 INFO realtime_watcher.listener | Realtime change observed on finalMovies (event=RealtimePostgresChangesListenEvent.Update)
2026-05-19 17:34:32,696 DEBUG websockets.client | > PING eb 33 5f ae [binary, 4 bytes]
2026-05-19 17:34:32,696 DEBUG websockets.client | % sent keepalive ping
2026-05-19 17:34:32,779 DEBUG websockets.client | < PONG eb 33 5f ae [binary, 4 bytes]
2026-05-19 17:34:32,780 DEBUG websockets.client | % received keepalive pong
2026-05-19 17:34:37,697 DEBUG realtime._async.client | send: {"event":"heartbeat","payload":{},"topic":"phoenix","ref":null,"join_ref":null}
2026-05-19 17:34:37,697 DEBUG websockets.client | > TEXT '{"event":"heartbeat","payload":{},"topic":"phoe...":null,"join_ref":null}' [79 bytes]
2026-05-19 17:34:37,778 DEBUG websockets.client | < TEXT '{"ref":null,"event":"phx_reply","payload":{"sta...:{}},"topic":"phoenix"}' [90 bytes]
2026-05-19 17:34:37,778 DEBUG realtime._async.client | receive: '{"ref":null,"event":"phx_reply","payload":{"status":"ok","response":{}},"topic":"phoenix"}'
2026-05-19 17:34:37,779 DEBUG realtime._async.client | parsed message as ReplyMessage(event=<ChannelEvents.reply: 'phx_reply'>, topic='phoenix', payload=SuccessReplyMessage(status='ok', response=ReplyPostgresChanges(postgres_changes=None)), ref=None)
2026-05-19 17:34:52,696 DEBUG websockets.client | > PING 73 a7 7d a2 [binary, 4 bytes]
2026-05-19 17:34:52,696 DEBUG websockets.client | % sent keepalive ping
2026-05-19 17:34:52,771 DEBUG websockets.client | < PONG 73 a7 7d a2 [binary, 4 bytes]
2026-05-19 17:34:52,771 DEBUG websockets.client | % received keepalive pong
2026-05-19 17:35:02,699 DEBUG realtime._async.client | send: {"event":"heartbeat","payload":{},"topic":"phoenix","ref":null,"join_ref":null}
2026-05-19 17:35:02,699 DEBUG websockets.client | > TEXT '{"event":"heartbeat","payload":{},"topic":"phoe...":null,"join_ref":null}' [79 bytes]
2026-05-19 17:35:02,775 DEBUG websockets.client | < TEXT '{"ref":null,"event":"phx_reply","payload":{"sta...:{}},"topic":"phoenix"}' [90 bytes]
2026-05-19 17:35:02,775 DEBUG realtime._async.client | receive: '{"ref":null,"event":"phx_reply","payload":{"status":"ok","response":{}},"topic":"phoenix"}'
2026-05-19 17:35:02,776 DEBUG realtime._async.client | parsed message as ReplyMessage(event=<ChannelEvents.reply: 'phx_reply'>, topic='phoenix', payload=SuccessReplyMessage(status='ok', response=ReplyPostgresChanges(postgres_changes=None)), ref=None)
2026-05-19 17:35:12,698 DEBUG websockets.client | > PING a9 5b 3e c0 [binary, 4 bytes]
2026-05-19 17:35:12,698 DEBUG websockets.client | % sent keepalive ping
2026-05-19 17:35:12,778 DEBUG websockets.client | < PONG a9 5b 3e c0 [binary, 4 bytes]
2026-05-19 17:35:12,779 DEBUG websockets.client | % received keepalive pong
2026-05-19 17:35:27,701 DEBUG realtime._async.client | send: {"event":"heartbeat","payload":{},"topic":"phoenix","ref":null,"join_ref":null}
2026-05-19 17:35:27,701 DEBUG websockets.client | > TEXT '{"event":"heartbeat","payload":{},"topic":"phoe...":null,"join_ref":null}' [79 bytes]
2026-05-19 17:35:27,777 DEBUG websockets.client | < TEXT '{"ref":null,"event":"phx_reply","payload":{"sta...:{}},"topic":"phoenix"}' [90 bytes]
2026-05-19 17:35:27,777 DEBUG realtime._async.client | receive: '{"ref":null,"event":"phx_reply","payload":{"status":"ok","response":{}},"topic":"phoenix"}'
2026-05-19 17:35:27,778 DEBUG realtime._async.client | parsed message as ReplyMessage(event=<ChannelEvents.reply: 'phx_reply'>, topic='phoenix', payload=SuccessReplyMessage(status='ok', response=ReplyPostgresChanges(postgres_changes=None)), ref=None)
2026-05-19 17:35:32,698 DEBUG websockets.client | > PING 12 b0 9e 91 [binary, 4 bytes]
2026-05-19 17:35:32,699 DEBUG websockets.client | % sent keepalive ping
2026-05-19 17:35:32,772 DEBUG websockets.client | < PONG 12 b0 9e 91 [binary, 4 bytes]
2026-05-19 17:35:32,772 DEBUG websockets.client | % received keepalive pong
2026-05-19 17:35:52,700 DEBUG websockets.client | > PING 7e c6 57 10 [binary, 4 bytes]
2026-05-19 17:35:52,700 DEBUG websockets.client | % sent keepalive ping
2026-05-19 17:35:52,701 DEBUG realtime._async.client | send: {"event":"heartbeat","payload":{},"topic":"phoenix","ref":null,"join_ref":null}
2026-05-19 17:35:52,701 DEBUG websockets.client | > TEXT '{"event":"heartbeat","payload":{},"topic":"phoe...":null,"join_ref":null}' [79 bytes]
2026-05-19 17:35:52,777 DEBUG websockets.client | < PONG 7e c6 57 10 [binary, 4 bytes]
2026-05-19 17:35:52,777 DEBUG websockets.client | < TEXT '{"ref":null,"event":"phx_reply","payload":{"sta...:{}},"topic":"phoenix"}' [90 bytes]
2026-05-19 17:35:52,777 DEBUG websockets.client | % received keepalive pong
2026-05-19 17:35:52,777 DEBUG realtime._async.client | receive: '{"ref":null,"event":"phx_reply","payload":{"status":"ok","response":{}},"topic":"phoenix"}'
2026-05-19 17:35:52,777 DEBUG realtime._async.client | parsed message as ReplyMessage(event=<ChannelEvents.reply: 'phx_reply'>, topic='phoenix', payload=SuccessReplyMessage(status='ok', response=ReplyPostgresChanges(postgres_changes=None)), ref=None)
2026-05-19 17:36:12,701 DEBUG websockets.client | > PING 'CH@8' [text, 4 bytes]
2026-05-19 17:36:12,702 DEBUG websockets.client | % sent keepalive ping
2026-05-19 17:36:12,779 DEBUG websockets.client | < PONG 'CH@8' [text, 4 bytes]
2026-05-19 17:36:12,779 DEBUG websockets.client | % received keepalive pong
2026-05-19 17:36:17,703 DEBUG realtime._async.client | send: {"event":"heartbeat","payload":{},"topic":"phoenix","ref":null,"join_ref":null}
2026-05-19 17:36:17,703 DEBUG websockets.client | > TEXT '{"event":"heartbeat","payload":{},"topic":"phoe...":null,"join_ref":null}' [79 bytes]
2026-05-19 17:36:17,779 DEBUG websockets.client | < TEXT '{"ref":null,"event":"phx_reply","payload":{"sta...:{}},"topic":"phoenix"}' [90 bytes]
2026-05-19 17:36:17,779 DEBUG realtime._async.client | receive: '{"ref":null,"event":"phx_reply","payload":{"status":"ok","response":{}},"topic":"phoenix"}'
2026-05-19 17:36:17,779 DEBUG realtime._async.client | parsed message as ReplyMessage(event=<ChannelEvents.reply: 'phx_reply'>, topic='phoenix', payload=SuccessReplyMessage(status='ok', response=ReplyPostgresChanges(postgres_changes=None)), ref=None)
2026-05-19 17:36:32,702 DEBUG websockets.client | > PING a9 62 5a 0f [binary, 4 bytes]
2026-05-19 17:36:32,703 DEBUG websockets.client | % sent keepalive ping
2026-05-19 17:36:32,779 DEBUG websockets.client | < PONG a9 62 5a 0f [binary, 4 bytes]
2026-05-19 17:36:32,779 DEBUG websockets.client | % received keepalive pong
2026-05-19 17:36:42,704 DEBUG realtime._async.client | send: {"event":"heartbeat","payload":{},"topic":"phoenix","ref":null,"join_ref":null}
2026-05-19 17:36:42,705 DEBUG websockets.client | > TEXT '{"event":"heartbeat","payload":{},"topic":"phoe...":null,"join_ref":null}' [79 bytes]
2026-05-19 17:36:42,783 DEBUG websockets.client | < TEXT '{"ref":null,"event":"phx_reply","payload":{"sta...:{}},"topic":"phoenix"}' [90 bytes]
2026-05-19 17:36:42,783 DEBUG realtime._async.client | receive: '{"ref":null,"event":"phx_reply","payload":{"status":"ok","response":{}},"topic":"phoenix"}'
2026-05-19 17:36:42,784 DEBUG realtime._async.client | parsed message as ReplyMessage(event=<ChannelEvents.reply: 'phx_reply'>, topic='phoenix', payload=SuccessReplyMessage(status='ok', response=ReplyPostgresChanges(postgres_changes=None)), ref=None)
2026-05-19 17:36:52,704 DEBUG websockets.client | > PING 17 d4 ea 8c [binary, 4 bytes]
2026-05-19 17:36:52,704 DEBUG websockets.client | % sent keepalive ping
2026-05-19 17:36:52,780 DEBUG websockets.client | < PONG 17 d4 ea 8c [binary, 4 bytes]
2026-05-19 17:36:52,781 DEBUG websockets.client | % received keepalive pong
2026-05-19 17:37:07,705 DEBUG realtime._async.client | send: {"event":"heartbeat","payload":{},"topic":"phoenix","ref":null,"join_ref":null}
2026-05-19 17:37:07,706 DEBUG websockets.client | > TEXT '{"event":"heartbeat","payload":{},"topic":"phoe...":null,"join_ref":null}' [79 bytes]
2026-05-19 17:37:07,780 DEBUG websockets.client | < TEXT '{"ref":null,"event":"phx_reply","payload":{"sta...:{}},"topic":"phoenix"}' [90 bytes]
2026-05-19 17:37:07,781 DEBUG realtime._async.client | receive: '{"ref":null,"event":"phx_reply","payload":{"status":"ok","response":{}},"topic":"phoenix"}'
2026-05-19 17:37:07,781 DEBUG realtime._async.client | parsed message as ReplyMessage(event=<ChannelEvents.reply: 'phx_reply'>, topic='phoenix', payload=SuccessReplyMessage(status='ok', response=ReplyPostgresChanges(postgres_changes=None)), ref=None)
2026-05-19 17:37:12,705 DEBUG websockets.client | > PING 12 37 9c 29 [binary, 4 bytes]
2026-05-19 17:37:12,706 DEBUG websockets.client | % sent keepalive ping
2026-05-19 17:37:12,783 DEBUG websockets.client | < PONG 12 37 9c 29 [binary, 4 bytes]
2026-05-19 17:37:12,783 DEBUG websockets.client | % received keepalive pong
2026-05-19 17:37:32,707 DEBUG websockets.client | > PING 1a 5c 57 fd [binary, 4 bytes]
2026-05-19 17:37:32,707 DEBUG websockets.client | % sent keepalive ping
2026-05-19 17:37:32,708 DEBUG realtime._async.client | send: {"event":"heartbeat","payload":{},"topic":"phoenix","ref":null,"join_ref":null}
2026-05-19 17:37:32,708 DEBUG websockets.client | > TEXT '{"event":"heartbeat","payload":{},"topic":"phoe...":null,"join_ref":null}' [79 bytes]
2026-05-19 17:37:32,783 DEBUG websockets.client | < PONG 1a 5c 57 fd [binary, 4 bytes]
2026-05-19 17:37:32,783 DEBUG websockets.client | < TEXT '{"ref":null,"event":"phx_reply","payload":{"sta...:{}},"topic":"phoenix"}' [90 bytes]
2026-05-19 17:37:32,783 DEBUG websockets.client | % received keepalive pong
2026-05-19 17:37:32,783 DEBUG realtime._async.client | receive: '{"ref":null,"event":"phx_reply","payload":{"status":"ok","response":{}},"topic":"phoenix"}'
2026-05-19 17:37:32,784 DEBUG realtime._async.client | parsed message as ReplyMessage(event=<ChannelEvents.reply: 'phx_reply'>, topic='phoenix', payload=SuccessReplyMessage(status='ok', response=ReplyPostgresChanges(postgres_changes=None)), ref=None)
2026-05-19 17:37:52,708 DEBUG websockets.client | > PING fe de f7 fa [binary, 4 bytes]
2026-05-19 17:37:52,709 DEBUG websockets.client | % sent keepalive ping
2026-05-19 17:37:52,785 DEBUG websockets.client | < PONG fe de f7 fa [binary, 4 bytes]
2026-05-19 17:37:52,785 DEBUG websockets.client | % received keepalive pong
2026-05-19 17:37:57,709 DEBUG realtime._async.client | send: {"event":"heartbeat","payload":{},"topic":"phoenix","ref":null,"join_ref":null}
2026-05-19 17:37:57,709 DEBUG websockets.client | > TEXT '{"event":"heartbeat","payload":{},"topic":"phoe...":null,"join_ref":null}' [79 bytes]
2026-05-19 17:37:57,786 DEBUG websockets.client | < TEXT '{"ref":null,"event":"phx_reply","payload":{"sta...:{}},"topic":"phoenix"}' [90 bytes]
2026-05-19 17:37:57,787 DEBUG realtime._async.client | receive: '{"ref":null,"event":"phx_reply","payload":{"status":"ok","response":{}},"topic":"phoenix"}'
2026-05-19 17:37:57,787 DEBUG realtime._async.client | parsed message as ReplyMessage(event=<ChannelEvents.reply: 'phx_reply'>, topic='phoenix', payload=SuccessReplyMessage(status='ok', response=ReplyPostgresChanges(postgres_changes=None)), ref=None)
2026-05-19 17:38:12,709 DEBUG websockets.client | > PING da 9c ac 7f [binary, 4 bytes]
2026-05-19 17:38:12,710 DEBUG websockets.client | % sent keepalive ping
2026-05-19 17:38:12,785 DEBUG websockets.client | < PONG da 9c ac 7f [binary, 4 bytes]
2026-05-19 17:38:12,785 DEBUG websockets.client | % received keepalive pong
2026-05-19 17:38:22,711 DEBUG realtime._async.client | send: {"event":"heartbeat","payload":{},"topic":"phoenix","ref":null,"join_ref":null}
2026-05-19 17:38:22,711 DEBUG websockets.client | > TEXT '{"event":"heartbeat","payload":{},"topic":"phoe...":null,"join_ref":null}' [79 bytes]
2026-05-19 17:38:22,786 DEBUG websockets.client | < TEXT '{"ref":null,"event":"phx_reply","payload":{"sta...:{}},"topic":"phoenix"}' [90 bytes]
2026-05-19 17:38:22,787 DEBUG realtime._async.client | receive: '{"ref":null,"event":"phx_reply","payload":{"status":"ok","response":{}},"topic":"phoenix"}'
2026-05-19 17:38:22,787 DEBUG realtime._async.client | parsed message as ReplyMessage(event=<ChannelEvents.reply: 'phx_reply'>, topic='phoenix', payload=SuccessReplyMessage(status='ok', response=ReplyPostgresChanges(postgres_changes=None)), ref=None)
2026-05-19 17:38:29,818 DEBUG websockets.client | < TEXT '{"ref":null,"event":"postgres_changes","payload...me-watcher-1779200652"}' [3341 bytes]
