[2026-05-19T17:22:35+0300] Launching realtime watcher process...
2026-05-19 17:22:36,947 DEBUG asyncio | Using selector: KqueueSelector
2026-05-19 17:23:52,436 DEBUG realtime._async.client | Retry 2/5: Next attempt in 2.00s (backoff=1.0s)
2026-05-19 17:23:52,436 DEBUG websockets.client | < EOF
2026-05-19 17:23:52,436 DEBUG websockets.client | = connection is CLOSED
2026-05-19 17:23:54,453 DEBUG websockets.client | = connection is CONNECTING
2026-05-19 17:23:54,487 DEBUG websockets.client | > GET /realtime/v1/websocket?apikey=YOUR_KEY_HERE HTTP/1.1
2026-05-19 17:23:54,487 DEBUG websockets.client | > Host: gsdrcyrduxbrxgsvhxvr.supabase.co
2026-05-19 17:23:54,487 DEBUG websockets.client | > Upgrade: websocket
2026-05-19 17:23:54,487 DEBUG websockets.client | > Connection: Upgrade
2026-05-19 17:23:54,487 DEBUG websockets.client | > Sec-WebSocket-Key: vJSYEZNkNnwmRHEQDuOoIA==
2026-05-19 17:23:54,487 DEBUG websockets.client | > Sec-WebSocket-Version: 13
2026-05-19 17:23:54,487 DEBUG websockets.client | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
2026-05-19 17:23:54,487 DEBUG websockets.client | > User-Agent: Python/3.13 websockets/15.0.1
2026-05-19 17:23:54,516 DEBUG websockets.client | < HTTP/1.1 401 Unauthorized
2026-05-19 17:23:54,516 DEBUG websockets.client | < Date: Tue, 19 May 2026 14:24:42 GMT
2026-05-19 17:23:54,516 DEBUG websockets.client | < Content-Type: application/json;charset=UTF-8
2026-05-19 17:23:54,517 DEBUG websockets.client | < Content-Length: 99
2026-05-19 17:23:54,517 DEBUG websockets.client | < Connection: keep-alive
2026-05-19 17:23:54,517 DEBUG websockets.client | < Access-Control-Allow-Origin: *
2026-05-19 17:23:54,517 DEBUG websockets.client | < Access-Control-Allow-Methods: GET,HEAD,PUT,PATCH,POST,DELETE,OPTIONS,TRACE,CONNECT
2026-05-19 17:23:54,517 DEBUG websockets.client | < Access-Control-Max-Age: 3600
2026-05-19 17:23:54,517 DEBUG websockets.client | < sb-gateway-version: 1
2026-05-19 17:23:54,517 DEBUG websockets.client | < sb-project-ref: gsdrcyrduxbrxgsvhxvr
2026-05-19 17:23:54,517 DEBUG websockets.client | < sb-request-id: 019e409f-eb3c-7c23-987b-b7b916265762
2026-05-19 17:23:54,517 DEBUG websockets.client | < Set-Cookie: __cf_bm=fFd1xy_ANLZjEhPIfqb6uL9uMBUU3Ayt1qah9hS0PX8-1779200682-1.0.1.1-gXxYkBnxOFsO7LLyZXMRLMB5zybK3yw7OgK6QO9SSrQublWjeOjnKbeWBE6lIbfVx7VOMmnM0S51AieE0mwtwtyoxBNYXE4nMTsaL8sX9d8; path=/; expires=Tue, 19-May-26 14:54:42 GMT; domain=.supabase.co; HttpOnly; Secure; SameSite=None
2026-05-19 17:23:54,517 DEBUG websockets.client | < Strict-Transport-Security: max-age=31536000; includeSubDomains; preload
2026-05-19 17:23:54,517 DEBUG websockets.client | < Server: cloudflare
2026-05-19 17:23:54,517 DEBUG websockets.client | < CF-RAY: 9fe3c44b8f213d7c-TLV
2026-05-19 17:23:54,517 DEBUG websockets.client | < alt-svc: h3=":443"; ma=86400
2026-05-19 17:23:54,517 DEBUG websockets.client | < [body] (99 bytes)
2026-05-19 17:23:54,517 DEBUG websockets.client | > EOF
2026-05-19 17:23:54,517 DEBUG websockets.client | x closing TCP connection
2026-05-19 17:23:54,518 ERROR realtime._async.client | Connection attempt failed: server rejected WebSocket connection: HTTP 401
2026-05-19 17:23:54,518 DEBUG realtime._async.client | Retry 3/5: Next attempt in 4.00s (backoff=1.0s)
2026-05-19 17:23:54,518 DEBUG websockets.client | < EOF
2026-05-19 17:23:54,518 DEBUG websockets.client | = connection is CLOSED
2026-05-19 17:23:58,537 DEBUG websockets.client | = connection is CONNECTING
2026-05-19 17:23:58,573 DEBUG websockets.client | > GET /realtime/v1/websocket?apikey=YOUR_KEY_HERE HTTP/1.1
2026-05-19 17:23:58,574 DEBUG websockets.client | > Host: gsdrcyrduxbrxgsvhxvr.supabase.co
2026-05-19 17:23:58,574 DEBUG websockets.client | > Upgrade: websocket
2026-05-19 17:23:58,574 DEBUG websockets.client | > Connection: Upgrade
2026-05-19 17:23:58,574 DEBUG websockets.client | > Sec-WebSocket-Key: dsErAh7+Ph+XVgDD63Kazg==
2026-05-19 17:23:58,574 DEBUG websockets.client | > Sec-WebSocket-Version: 13
2026-05-19 17:23:58,574 DEBUG websockets.client | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
2026-05-19 17:23:58,574 DEBUG websockets.client | > User-Agent: Python/3.13 websockets/15.0.1
2026-05-19 17:23:58,609 DEBUG websockets.client | < HTTP/1.1 401 Unauthorized
2026-05-19 17:23:58,609 DEBUG websockets.client | < Date: Tue, 19 May 2026 14:24:46 GMT
2026-05-19 17:23:58,609 DEBUG websockets.client | < Content-Type: application/json;charset=UTF-8
2026-05-19 17:23:58,609 DEBUG websockets.client | < Content-Length: 99
2026-05-19 17:23:58,609 DEBUG websockets.client | < Connection: keep-alive
2026-05-19 17:23:58,609 DEBUG websockets.client | < Access-Control-Allow-Origin: *
2026-05-19 17:23:58,609 DEBUG websockets.client | < Access-Control-Allow-Methods: GET,HEAD,PUT,PATCH,POST,DELETE,OPTIONS,TRACE,CONNECT
2026-05-19 17:23:58,609 DEBUG websockets.client | < Access-Control-Max-Age: 3600
2026-05-19 17:23:58,609 DEBUG websockets.client | < sb-gateway-version: 1
2026-05-19 17:23:58,610 DEBUG websockets.client | < sb-project-ref: gsdrcyrduxbrxgsvhxvr
2026-05-19 17:23:58,610 DEBUG websockets.client | < sb-request-id: 019e409f-fb32-7ca4-bd80-5741dbe84693
2026-05-19 17:23:58,610 DEBUG websockets.client | < Set-Cookie: __cf_bm=qbGUKaXmBlvQK9mQ2Kg2rqzdfPjcj.tj2Znkf4MMIis-1779200686-1.0.1.1-jUx6wsNFNbrxZizx1Ef.n8FE_KlBalPbndARMe.i8S.ELYJBOWCYKr52VMvxZS4jIvMG_9dlT_4vVV_slX444WbKVvKszqf2Tvcwx1vphT0; path=/; expires=Tue, 19-May-26 14:54:46 GMT; domain=.supabase.co; HttpOnly; Secure; SameSite=None
2026-05-19 17:23:58,610 DEBUG websockets.client | < Strict-Transport-Security: max-age=31536000; includeSubDomains; preload
2026-05-19 17:23:58,610 DEBUG websockets.client | < Server: cloudflare
2026-05-19 17:23:58,610 DEBUG websockets.client | < CF-RAY: 9fe3c4650da843de-TLV
2026-05-19 17:23:58,610 DEBUG websockets.client | < alt-svc: h3=":443"; ma=86400
2026-05-19 17:23:58,610 DEBUG websockets.client | < [body] (99 bytes)
2026-05-19 17:23:58,610 DEBUG websockets.client | > EOF
2026-05-19 17:23:58,610 DEBUG websockets.client | x closing TCP connection
2026-05-19 17:23:58,611 ERROR realtime._async.client | Connection attempt failed: server rejected WebSocket connection: HTTP 401
2026-05-19 17:23:58,611 DEBUG realtime._async.client | Retry 4/5: Next attempt in 8.00s (backoff=1.0s)
2026-05-19 17:23:58,611 DEBUG websockets.client | < EOF
2026-05-19 17:23:58,611 DEBUG websockets.client | = connection is CLOSED
2026-05-19 17:24:06,630 DEBUG websockets.client | = connection is CONNECTING
2026-05-19 17:24:06,666 DEBUG websockets.client | > GET /realtime/v1/websocket?apikey=YOUR_KEY_HERE HTTP/1.1
2026-05-19 17:24:06,666 DEBUG websockets.client | > Host: gsdrcyrduxbrxgsvhxvr.supabase.co
2026-05-19 17:24:06,667 DEBUG websockets.client | > Upgrade: websocket
2026-05-19 17:24:06,667 DEBUG websockets.client | > Connection: Upgrade
2026-05-19 17:24:06,667 DEBUG websockets.client | > Sec-WebSocket-Key: nXck0I4AqPfdxs2neVtyrg==
2026-05-19 17:24:06,667 DEBUG websockets.client | > Sec-WebSocket-Version: 13
2026-05-19 17:24:06,667 DEBUG websockets.client | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
2026-05-19 17:24:06,667 DEBUG websockets.client | > User-Agent: Python/3.13 websockets/15.0.1
2026-05-19 17:24:06,707 DEBUG websockets.client | < HTTP/1.1 401 Unauthorized
2026-05-19 17:24:06,707 DEBUG websockets.client | < Date: Tue, 19 May 2026 14:24:55 GMT
2026-05-19 17:24:06,707 DEBUG websockets.client | < Content-Type: application/json;charset=UTF-8
2026-05-19 17:24:06,707 DEBUG websockets.client | < Content-Length: 99
2026-05-19 17:24:06,707 DEBUG websockets.client | < Connection: keep-alive
2026-05-19 17:24:06,707 DEBUG websockets.client | < Access-Control-Allow-Origin: *
2026-05-19 17:24:06,707 DEBUG websockets.client | < Access-Control-Allow-Methods: GET,HEAD,PUT,PATCH,POST,DELETE,OPTIONS,TRACE,CONNECT
2026-05-19 17:24:06,707 DEBUG websockets.client | < Access-Control-Max-Age: 3600
2026-05-19 17:24:06,707 DEBUG websockets.client | < sb-gateway-version: 1
2026-05-19 17:24:06,707 DEBUG websockets.client | < sb-project-ref: gsdrcyrduxbrxgsvhxvr
2026-05-19 17:24:06,708 DEBUG websockets.client | < sb-request-id: 019e40a0-1ad6-73eb-aa26-5107a0199bcb
2026-05-19 17:24:06,708 DEBUG websockets.client | < Set-Cookie: __cf_bm=W_CmVBBSNus6zcFsEW0a4UWTjkS0qj343Y1SzHvzCkU-1779200695-1.0.1.1-xnUhZfIwqkKg.c2uJMu_9qsP8Kk5rqEU6y3DS29.JsA26HI3QVYPC2dpX2_pfuyQwnmSqZxw2evPk4sp3G8MQy7tTAGcIcIUKWKSWQd00aY; path=/; expires=Tue, 19-May-26 14:54:55 GMT; domain=.supabase.co; HttpOnly; Secure; SameSite=None
2026-05-19 17:24:06,708 DEBUG websockets.client | < Strict-Transport-Security: max-age=31536000; includeSubDomains; preload
2026-05-19 17:24:06,708 DEBUG websockets.client | < Server: cloudflare
2026-05-19 17:24:06,708 DEBUG websockets.client | < CF-RAY: 9fe3c4979f7d8e44-TLV
2026-05-19 17:24:06,708 DEBUG websockets.client | < alt-svc: h3=":443"; ma=86400
2026-05-19 17:24:06,708 DEBUG websockets.client | < [body] (99 bytes)
2026-05-19 17:24:06,708 DEBUG websockets.client | > EOF
2026-05-19 17:24:06,708 DEBUG websockets.client | x closing TCP connection
2026-05-19 17:24:06,709 ERROR realtime._async.client | Connection attempt failed: server rejected WebSocket connection: HTTP 401
2026-05-19 17:24:06,709 ERROR realtime._async.client | Connection failed permanently after 5 attempts. Error: server rejected WebSocket connection: HTTP 401
2026-05-19 17:24:06,709 ERROR realtime_watcher.listener | Realtime subscription loop error (server rejected WebSocket connection: HTTP 401). Reconnecting in 3.0s...
Traceback (most recent call last):
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/backend/config/realtime/realtime_watcher.py", line 155, in _subscribe_forever
    await client.realtime.connect()
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/.venv/lib/python3.13/site-packages/realtime/_async/client.py", line 170, in connect
    ws = await connect(self.url)
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/.venv/lib/python3.13/site-packages/websockets/asyncio/client.py", line 543, in __await_impl__
    await self.connection.handshake(
    ...<2 lines>...
    )
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/.venv/lib/python3.13/site-packages/websockets/asyncio/client.py", line 114, in handshake
    raise self.protocol.handshake_exc
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/.venv/lib/python3.13/site-packages/websockets/client.py", line 325, in parse
    self.process_response(response)
    ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/jeremyjacob/Documents/Coding Projects/Kartiseret/NewScraping-August2025/.venv/lib/python3.13/site-packages/websockets/client.py", line 142, in process_response
    raise InvalidStatus(response)
websockets.exceptions.InvalidStatus: server rejected WebSocket connection: HTTP 401
2026-05-19 17:24:06,711 DEBUG websockets.client | < EOF
2026-05-19 17:24:06,711 DEBUG websockets.client | = connection is CLOSED
2026-05-19 17:24:09,712 DEBUG realtime._async.client | send: {"event":"phx_leave","payload":{},"topic":"realtime:realtime-watcher-1779200631","ref":"1","join_ref":null}
2026-05-19 17:24:09,727 DEBUG realtime._async.client | Attempting to connect to WebSocket at wss://gsdrcyrduxbrxgsvhxvr.supabase.co/realtime/v1/websocket?apikey=YOUR_KEY_HERE
2026-05-19 17:24:09,742 DEBUG websockets.client | = connection is CONNECTING
2026-05-19 17:24:09,779 DEBUG websockets.client | > GET /realtime/v1/websocket?apikey=YOUR_KEY_HERE HTTP/1.1
2026-05-19 17:24:09,779 DEBUG websockets.client | > Host: gsdrcyrduxbrxgsvhxvr.supabase.co
2026-05-19 17:24:09,779 DEBUG websockets.client | > Upgrade: websocket
2026-05-19 17:24:09,779 DEBUG websockets.client | > Connection: Upgrade
2026-05-19 17:24:09,779 DEBUG websockets.client | > Sec-WebSocket-Key: DV13i29qKN+Wo7IMGP/rHA==
2026-05-19 17:24:09,779 DEBUG websockets.client | > Sec-WebSocket-Version: 13
2026-05-19 17:24:09,779 DEBUG websockets.client | > Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
2026-05-19 17:24:09,779 DEBUG websockets.client | > User-Agent: Python/3.13 websockets/15.0.1
2026-05-19 17:24:09,819 DEBUG websockets.client | < HTTP/1.1 401 Unauthorized
2026-05-19 17:24:09,819 DEBUG websockets.client | < Date: Tue, 19 May 2026 14:24:58 GMT
2026-05-19 17:24:09,819 DEBUG websockets.client | < Content-Type: application/json;charset=UTF-8
2026-05-19 17:24:09,819 DEBUG websockets.client | < Content-Length: 99
2026-05-19 17:24:09,819 DEBUG websockets.client | < Connection: keep-alive
2026-05-19 17:24:09,819 DEBUG websockets.client | < Access-Control-Allow-Origin: *
2026-05-19 17:24:09,820 DEBUG websockets.client | < Access-Control-Allow-Methods: GET,HEAD,PUT,PATCH,POST,DELETE,OPTIONS,TRACE,CONNECT
2026-05-19 17:24:09,820 DEBUG websockets.client | < Access-Control-Max-Age: 3600
2026-05-19 17:24:09,820 DEBUG websockets.client | < sb-gateway-version: 1
2026-05-19 17:24:09,820 DEBUG websockets.client | < sb-project-ref: gsdrcyrduxbrxgsvhxvr
2026-05-19 17:24:09,820 DEBUG websockets.client | < sb-request-id: 019e40a0-26fb-7317-9d89-a18f3c0de691
2026-05-19 17:24:09,820 DEBUG websockets.client | < Set-Cookie: __cf_bm=85AZTp6eOFaRYFkmZQLaMP0r0eMBavu3l.dTtQdIG4I-1779200698-1.0.1.1-bjUBUALdgk4OlUegZA8_vyw8mHGbKJrlIEEhkl606YW4rrXKeMP1LsaCL1ihugK7REh6HwD0mkvuNTEtfX7wVyOhbcMDg1G_AwjRQhfAKa8; path=/; expires=Tue, 19-May-26 14:54:58 GMT; domain=.supabase.co; HttpOnly; Secure; SameSite=None
2026-05-19 17:24:09,820 DEBUG websockets.client | < Strict-Transport-Security: max-age=31536000; includeSubDomains; preload
2026-05-19 17:24:09,820 DEBUG websockets.client | < Server: cloudflare
2026-05-19 17:24:09,820 DEBUG websockets.client | < CF-RAY: 9fe3c4ab19d98e48-TLV
2026-05-19 17:24:09,820 DEBUG websockets.client | < alt-svc: h3=":443"; ma=86400
2026-05-19 17:24:09,820 DEBUG websockets.client | < [body] (99 bytes)
2026-05-19 17:24:09,820 DEBUG websockets.client | > EOF
2026-05-19 17:24:09,821 DEBUG websockets.client | x closing TCP connection
2026-05-19 17:24:09,821 ERROR realtime._async.client | Connection attempt failed: server rejected WebSocket connection: HTTP 401
2026-05-19 17:24:09,821 DEBUG realtime._async.client | Retry 1/5: Next attempt in 1.00s (backoff=1.0s)
2026-05-19 17:24:09,822 DEBUG websockets.client | < EOF
2026-05-19 17:24:09,822 DEBUG websockets.client | = connection is CLOSED
Stop signal received. Exiting watcher supervisor loop.
[2026-05-19T17:24:28+0300] Watcher exited with code 0
Watcher supervisor stopped.
