cinema,datetext,timetext,partialHref,title,snif,type
HC,25-01-13,21:50,2814,Mufasa: The Lion King,Kiryat Bialik,R
HC,25-01-13,22:00,2814,Mufasa: The Lion King,Modiin,R
HC,25-01-13,21:40,2814,Mufasa: The Lion King,Rehovot,R
HC,25-01-13,14:50,2814,Mufasa: The Lion King,Ashdod,R
HC,25-01-13,17:30,2814,Mufasa: The Lion King,Ashdod,R
CC,25-01-13,14:00,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-13,16:45,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-13,19:00,5135,Mufasa: The Lion King,Glilot,R
CC,25-01-13,20:20,5135,Mufasa: The Lion King,Glilot,R
YP,25-01-13,15:30,67075,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-13,18:00,67076,Mufasa: The Lion King,Rishon Letzion,R
YP,25-01-13,16:00,67032,Mufasa: The Lion King,Rishon Letzion,IMAX 3D
YP,25-01-13,18:30,67033,Mufasa: The Lion King,Rishon Letzion,IMAX 3D
YP,25-01-13,17:00,67096,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-13,19:30,67097,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-13,22:15,67098,Mufasa: The Lion King,Rishon Letzion,VIP
YP,25-01-13,20:35,67077,Mufasa: The Lion King,Rishon Letzion,3D
CC,25-01-13,15:20,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-13,18:10,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-13,21:00,5135,Mufasa: The Lion King,Rishon Letzion,R
CC,25-01-13,14:20,5135,Mufasa: The Lion King,Jerusalem,R
CC,25-01-13,16:15,5135,Mufasa: The Lion King,Jerusalem,R
CC,25-01-13,19:15,5135,Mufasa: The Lion King,Jerusalem,R
YP,25-01-13,14:00,47579,Mufasa: The Lion King,Ayalon,R
YP,25-01-13,16:30,47580,Mufasa: The Lion King,Ayalon,R
YP,25-01-13,19:20,47546,Mufasa: The Lion King,Ayalon,R
YP,25-01-13,21:50,47547,Mufasa: The Lion King,Ayalon,R
CC,25-01-13,15:40,5135,Mufasa: The Lion King,Kfar Saba,R
CC,25-01-13,18:10,5135,Mufasa: The Lion King,Kfar Saba,R
YP,25-01-13,14:00,69003,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-13,16:30,69004,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-13,20:00,68844,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-13,22:30,68845,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-13,16:00,68785,Mufasa: The Lion King,Beer Sheva,IMAX 3D
YP,25-01-13,18:30,68786,Mufasa: The Lion King,Beer Sheva,IMAX 3D
YP,25-01-13,19:30,68703,Mufasa: The Lion King,Beer Sheva,VIP
YP,25-01-13,22:00,68704,Mufasa: The Lion King,Beer Sheva,VIP
CC,25-01-13,15:20,5135,Mufasa: The Lion King,Netanya,R
CC,25-01-13,18:00,5135,Mufasa: The Lion King,Netanya,R
CC,25-01-13,19:00,5135,Mufasa: The Lion King,Beer Sheva,R
CC,25-01-13,21:50,5135,Mufasa: The Lion King,Beer Sheva,R
YP,25-01-13,19:30,58235,Mufasa: The Lion King,Zichron Yaakov,R
YP,25-01-13,22:00,58236,Mufasa: The Lion King,Zichron Yaakov,R
YP,25-01-13,22:00,58519,Mufasa: The Lion King,Zichron Yaakov,VIP
CC,25-01-13,14:00,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-13,16:30,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-13,19:00,5135,Mufasa: The Lion King,Chadera,R
CC,25-01-13,21:30,5135,Mufasa: The Lion King,Chadera,R
YP,25-01-13,14:30,74142,Mufasa: The Lion King,Haifa,R
YP,25-01-13,17:00,74285,Mufasa: The Lion King,Haifa,R
YP,25-01-13,19:40,74286,Mufasa: The Lion King,Haifa,R
YP,25-01-13,21:30,74079,Mufasa: The Lion King,Haifa,R
YP,25-01-13,16:45,74052,Mufasa: The Lion King,Haifa,VIP
YP,25-01-13,19:10,74053,Mufasa: The Lion King,Haifa,VIP
YP,25-01-13,21:45,74054,Mufasa: The Lion King,Haifa,VIP
YP,25-01-13,18:45,74111,Mufasa: The Lion King,Haifa,3D
CC,25-01-13,16:10,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-13,18:50,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-13,19:50,5135,Mufasa: The Lion King,Ashdod,R
CC,25-01-13,21:30,5135,Mufasa: The Lion King,Ashdod,R
YP,25-01-13,14:00,68830,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-13,16:30,68831,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-13,19:00,68832,Mufasa: The Lion King,Jerusalem,IMAX 3D
YP,25-01-13,18:45,68765,Mufasa: The Lion King,Jerusalem,R
YP,25-01-13,18:45,68861,Mufasa: The Lion King,Jerusalem,R
YP,25-01-13,21:15,68766,Mufasa: The Lion King,Jerusalem,R
RH,25-01-13,16:45,44373,Mufasa: The Lion King,Givataim,R
RH,25-01-13,19:20,44460,Mufasa: The Lion King,Givataim,R
RH,25-01-13,19:20,17277,Mufasa: The Lion King,Tel Aviv,R
RH,25-01-13,19:20,21509,Mufasa: The Lion King,Kiryat Ono,R
ML,25-01-13,22:00,62150,Nosferatu,Carmiel,R
LC,25-01-13,18:30,563874,Nosferatu,Tel Aviv,R
ML,25-01-13,22:00,58589,Nosferatu,Haifa,R
ML,25-01-13,21:00,82000,Nosferatu,Netanya,R
ML,25-01-13,22:25,82001,Nosferatu,Netanya,R
ML,25-01-13,22:20,2004,Nosferatu,Glilot,UPGRADE
HC,25-01-13,21:30,2900,Nosferatu,Kiryat Bialik,R
YP,25-01-13,21:45,67024,Nosferatu,Rishon Letzion,R
YP,25-01-13,21:40,68957,Nosferatu,Beer Sheva,R
YP,25-01-13,21:30,73862,Nosferatu,Haifa,R
CC,25-01-13,21:40,5458,Nosferatu,Glilot,R
CC,25-01-13,22:20,5458,Nosferatu,Rishon Letzion,R
LC,25-01-13,21:15,563885,Queer,Tel Aviv,R
YP,25-01-13,16:05,74240,Red One,Haifa,R
ML,25-01-13,19:30,62148,Sonic the Hedgehog 3,Carmiel,R
ML,25-01-13,21:50,62149,Sonic the Hedgehog 3,Carmiel,R
ML,25-01-13,19:35,58588,Sonic the Hedgehog 3,Haifa,R
ML,25-01-13,21:45,82026,Sonic the Hedgehog 3,Netanya,R
ML,25-01-13,11:25,2003,Sonic the Hedgehog 3,Glilot,UPGRADE
HC,25-01-13,14:30,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-13,16:50,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-13,19:10,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-13,21:30,2871,Sonic the Hedgehog 3,Kiryat Bialik,R
HC,25-01-13,19:20,2871,Sonic the Hedgehog 3,Kfar Saba,R
HC,25-01-13,19:15,2871,Sonic the Hedgehog 3,Modiin,R
HC,25-01-13,21:30,2871,Sonic the Hedgehog 3,Modiin,R
HC,25-01-13,20:30,2871,Sonic the Hedgehog 3,Rehovot,R
HC,25-01-13,14:10,2871,Sonic the Hedgehog 3,Ashdod,R
HC,25-01-13,15:30,2871,Sonic the Hedgehog 3,Ashdod,R
HC,25-01-13,19:00,2871,Sonic the Hedgehog 3,Ashdod,R
CC,25-01-13,14:00,5369,Sonic the Hedgehog 3,Glilot,R
CC,25-01-13,16:30,5369,Sonic the Hedgehog 3,Glilot,R
CC,25-01-13,14:50,5369,Sonic the Hedgehog 3,Rishon Letzion,R
CC,25-01-13,14:10,5369,Sonic the Hedgehog 3,Jerusalem,R
CC,25-01-13,16:40,5369,Sonic the Hedgehog 3,Jerusalem,R
CC,25-01-13,20:00,5369,Sonic the Hedgehog 3,Jerusalem,R
CC,25-01-13,16:30,5369,Sonic the Hedgehog 3,Kfar Saba,Prime
CC,25-01-13,15:00,5369,Sonic the Hedgehog 3,Netanya,Prime
CC,25-01-13,17:30,5369,Sonic the Hedgehog 3,Netanya,Prime
CC,25-01-13,14:20,5369,Sonic the Hedgehog 3,Chadera,R
CC,25-01-13,16:45,5369,Sonic the Hedgehog 3,Chadera,R
CC,25-01-13,15:50,5369,Sonic the Hedgehog 3,Ashdod,R
CC,25-01-13,17:30,5369,Sonic the Hedgehog 3,Ashdod,R
YP,25-01-13,14:15,67049,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-13,16:45,67101,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-13,19:15,67051,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-13,21:40,67052,Sonic the Hedgehog 3,Rishon Letzion,R
YP,25-01-13,21:00,67085,Sonic the Hedgehog 3,Rishon Letzion,SCREENX
YP,25-01-13,21:15,67089,Sonic the Hedgehog 3,Rishon Letzion,4DX
YP,25-01-13,16:20,47671,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-13,18:50,47672,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-13,21:20,47673,Sonic the Hedgehog 3,Ayalon,R
YP,25-01-13,14:15,68769,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-13,16:45,68770,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-13,19:15,68771,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-13,21:45,68772,Sonic the Hedgehog 3,Beer Sheva,R
YP,25-01-13,21:00,69116,Sonic the Hedgehog 3,Beer Sheva,SCREENX
YP,25-01-13,21:15,68817,Sonic the Hedgehog 3,Beer Sheva,4DX
YP,25-01-13,14:10,58303,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-13,16:30,58304,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-13,21:10,58305,Sonic the Hedgehog 3,Zichron Yaakov,R
YP,25-01-13,14:15,73770,Sonic the Hedgehog 3,Haifa,R
YP,25-01-13,16:45,73771,Sonic the Hedgehog 3,Haifa,R
YP,25-01-13,19:00,73706,Sonic the Hedgehog 3,Haifa,R
YP,25-01-13,19:15,73772,Sonic the Hedgehog 3,Haifa,R
YP,25-01-13,21:40,73773,Sonic the Hedgehog 3,Haifa,R
YP,25-01-13,21:00,73740,Sonic the Hedgehog 3,Haifa,SCREENX
YP,25-01-13,21:15,74222,Sonic the Hedgehog 3,Haifa,4DX
YP,25-01-13,14:15,68705,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-13,16:30,68706,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-13,19:15,68707,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-13,21:30,68708,Sonic the Hedgehog 3,Jerusalem,R
YP,25-01-13,21:15,68676,Sonic the Hedgehog 3,Jerusalem,4DX
LC,25-01-13,13:05,563873,State Property: Blood on the Streets,Tel Aviv,R
LC,25-01-13,16:45,563691,State Property: Blood on the Streets,Raanana,R
YP,25-01-13,14:15,67067,The Book of Wonders,Rishon Letzion,R
YP,25-01-13,17:00,67072,The Book of Wonders,Rishon Letzion,R
YP,25-01-13,19:15,67073,The Book of Wonders,Rishon Letzion,R
YP,25-01-13,21:30,67074,The Book of Wonders,Rishon Letzion,R
YP,25-01-13,17:45,47861,The Book of Wonders,Ayalon,R
YP,25-01-13,20:00,47862,The Book of Wonders,Ayalon,R
YP,25-01-13,22:10,47863,The Book of Wonders,Ayalon,R
YP,25-01-13,14:10,69073,The Book of Wonders,Beer Sheva,R
YP,25-01-13,16:10,69074,The Book of Wonders,Beer Sheva,R
YP,25-01-13,18:10,69075,The Book of Wonders,Beer Sheva,R
YP,25-01-13,20:15,69076,The Book of Wonders,Beer Sheva,R
YP,25-01-13,22:20,69077,The Book of Wonders,Beer Sheva,R
YP,25-01-13,16:50,58464,The Book of Wonders,Zichron Yaakov,R
YP,25-01-13,19:00,58306,The Book of Wonders,Zichron Yaakov,R
YP,25-01-13,21:50,58465,The Book of Wonders,Zichron Yaakov,R
YP,25-01-13,17:00,74143,The Book of Wonders,Haifa,R
YP,25-01-13,19:10,74144,The Book of Wonders,Haifa,R
YP,25-01-13,21:20,74145,The Book of Wonders,Haifa,R
YP,25-01-13,16:30,69030,The Book of Wonders,Jerusalem,R
YP,25-01-13,18:20,68961,The Book of Wonders,Jerusalem,R
YP,25-01-13,20:20,68962,The Book of Wonders,Jerusalem,R
YP,25-01-13,22:20,68963,The Book of Wonders,Jerusalem,R
LC,25-01-13,14:00,563883,The Braid,Tel Aviv,R
CC,25-01-13,15:00,5057,The Braid,Glilot,R
CC,25-01-13,18:50,5057,The Braid,Netanya,R
YP,25-01-13,15:00,47480,The Braid,Ayalon,R
YP,25-01-13,22:00,47731,The Braid,Ayalon,R
YP,25-01-13,14:20,58463,The Braid,Zichron Yaakov,R
LC,25-01-13,19:00,563081,The Most Precious of Cargoes,Raanana,R
LC,25-01-13,21:30,563693,The Order,Raanana,R
LC,25-01-13,21:30,563884,The Order,Tel Aviv,R
ML,25-01-13,20:35,82003,The Order,Netanya,R
HC,25-01-13,19:35,2911,The Order,Kiryat Bialik,R
HC,25-01-13,21:10,2911,The Order,Kiryat Bialik,R
HC,25-01-13,19:20,2911,The Order,Modiin,R
CC,25-01-13,19:00,5415,The Order,Glilot,R
CC,25-01-13,19:10,5415,The Order,Rishon Letzion,R
CC,25-01-13,22:00,5415,The Order,Rishon Letzion,R
CC,25-01-13,22:00,5415,The Order,Jerusalem,R
CC,25-01-13,21:30,5415,The Order,Kfar Saba,R
CC,25-01-13,21:30,5415,The Order,Netanya,R
CC,25-01-13,18:50,5415,The Order,Beer Sheva,R
CC,25-01-13,21:30,5415,The Order,Beer Sheva,R
CC,25-01-13,21:15,5415,The Order,Ashdod,R
YP,25-01-13,17:30,67043,The Order,Rishon Letzion,R
YP,25-01-13,19:50,67044,The Order,Rishon Letzion,R
YP,25-01-13,22:10,67045,The Order,Rishon Letzion,R
YP,25-01-13,18:30,47923,The Order,Ayalon,R
YP,25-01-13,16:30,68955,The Order,Beer Sheva,R
YP,25-01-13,20:00,74337,The Order,Haifa,R
YP,25-01-13,18:50,68799,The Order,Jerusalem,R
YP,25-01-13,21:15,68800,The Order,Jerusalem,R
RH,25-01-13,21:50,44461,The Order,Givataim,R
YP,25-01-13,14:20,67060,The Palace,Rishon Letzion,R
YP,25-01-13,17:30,67054,The Palace,Rishon Letzion,R
YP,25-01-13,19:45,67055,The Palace,Rishon Letzion,R
YP,25-01-13,22:00,67056,The Palace,Rishon Letzion,R
YP,25-01-13,14:00,47892,The Palace,Ayalon,R
YP,25-01-13,15:30,47760,The Palace,Ayalon,R
YP,25-01-13,17:40,47761,The Palace,Ayalon,R
YP,25-01-13,19:50,47762,The Palace,Ayalon,R
YP,25-01-13,22:00,47763,The Palace,Ayalon,R
YP,25-01-13,17:30,68631,The Palace,Beer Sheva,R
YP,25-01-13,19:40,68632,The Palace,Beer Sheva,R
YP,25-01-13,21:45,68633,The Palace,Beer Sheva,R
CC,25-01-13,14:20,5224,The Palace,Glilot,R
CC,25-01-13,16:45,5224,The Palace,Glilot,R
CC,25-01-13,18:30,5224,The Palace,Glilot,R
CC,25-01-13,21:00,5224,The Palace,Glilot,R
CC,25-01-13,20:00,5224,The Palace,Rishon Letzion,R
YP,25-01-13,17:10,58497,The Palace,Zichron Yaakov,R
YP,25-01-13,19:30,58399,The Palace,Zichron Yaakov,R
YP,25-01-13,21:40,58400,The Palace,Zichron Yaakov,R
CC,25-01-13,18:50,5224,The Palace,Jerusalem,R
CC,25-01-13,14:10,5224,The Palace,Kfar Saba,R
CC,25-01-13,19:00,5224,The Palace,Kfar Saba,R
CC,25-01-13,21:40,5224,The Palace,Kfar Saba,R
YP,25-01-13,14:40,74180,The Palace,Haifa,R
YP,25-01-13,17:00,74181,The Palace,Haifa,R
YP,25-01-13,19:15,74182,The Palace,Haifa,R
YP,25-01-13,21:30,74183,The Palace,Haifa,R
CC,25-01-13,19:10,5224,The Palace,Netanya,R
YP,25-01-13,17:40,69098,The Palace,Jerusalem,R
YP,25-01-13,19:45,69099,The Palace,Jerusalem,R
YP,25-01-13,21:50,69100,The Palace,Jerusalem,R
CC,25-01-13,18:50,5224,The Palace,Beer Sheva,R
CC,25-01-13,19:00,5224,The Palace,Chadera,R
CC,25-01-13,21:20,5224,The Palace,Chadera,R
CC,25-01-13,16:50,5224,The Palace,Ashdod,R
CC,25-01-13,19:20,5224,The Palace,Ashdod,R
CC,25-01-13,21:50,5224,The Palace,Ashdod,R
RH,25-01-13,17:00,44417,The Palace,Givataim,R
RH,25-01-13,19:30,44418,The Palace,Givataim,R
RH,25-01-13,21:55,44397,The Palace,Givataim,R
HC,25-01-13,19:20,2748,The Property,Carmiel,R
HC,25-01-13,19:20,2748,The Property,Ashkelon,R
YP,25-01-13,18:40,74241,The Property,Haifa,R
HC,25-01-13,14:00,2750,The Ring,Kiryat Bialik,R
HC,25-01-13,16:40,2750,The Ring,Kiryat Bialik,R
HC,25-01-13,19:15,2750,The Ring,Kiryat Bialik,R
HC,25-01-13,20:10,2750,The Ring,Kiryat Bialik,R
HC,25-01-13,21:50,2750,The Ring,Kiryat Bialik,R
HC,25-01-13,16:40,2750,The Ring,Modiin,R
HC,25-01-13,19:15,2750,The Ring,Modiin,R
HC,25-01-13,21:50,2750,The Ring,Modiin,R
HC,25-01-13,20:40,2750,The Ring,Rehovot,R
LC,25-01-13,16:40,563694,The Ring,Raanana,R
LC,25-01-13,21:10,563692,The Ring,Raanana,R
LC,25-01-13,11:00,563868,The Ring,Tel Aviv,R
LC,25-01-13,13:40,563869,The Ring,Tel Aviv,R
LC,25-01-13,16:40,563870,The Ring,Tel Aviv,R
LC,25-01-13,18:50,563871,The Ring,Tel Aviv,R
YP,25-01-13,14:15,67057,The Ring,Rishon Letzion,R
YP,25-01-13,16:20,67068,The Ring,Rishon Letzion,R
YP,25-01-13,16:45,67018,The Ring,Rishon Letzion,R
YP,25-01-13,18:50,67069,The Ring,Rishon Letzion,R
YP,25-01-13,19:30,67080,The Ring,Rishon Letzion,R
YP,25-01-13,21:30,67063,The Ring,Rishon Letzion,R
YP,25-01-13,18:15,67092,The Ring,Rishon Letzion,VIP
YP,25-01-13,21:30,67093,The Ring,Rishon Letzion,VIP
YP,25-01-13,16:00,47700,The Ring,Ayalon,R
YP,25-01-13,19:00,47581,The Ring,Ayalon,R
YP,25-01-13,21:30,47582,The Ring,Ayalon,R
YP,25-01-13,14:10,68880,The Ring,Beer Sheva,R
YP,25-01-13,19:15,68610,The Ring,Beer Sheva,R
YP,25-01-13,20:40,68585,The Ring,Beer Sheva,R
YP,25-01-13,14:00,58333,The Ring,Zichron Yaakov,R
YP,25-01-13,16:30,58334,The Ring,Zichron Yaakov,R
YP,25-01-13,19:00,58335,The Ring,Zichron Yaakov,R
YP,25-01-13,21:30,58336,The Ring,Zichron Yaakov,R
YP,25-01-13,14:00,74076,The Ring,Haifa,R
YP,25-01-13,16:30,74077,The Ring,Haifa,R
YP,25-01-13,19:00,74078,The Ring,Haifa,R
YP,25-01-13,21:15,73707,The Ring,Haifa,R
YP,25-01-13,19:15,73921,The Ring,Haifa,VIP
YP,25-01-13,21:15,73967,The Ring,Haifa,VIP
YP,25-01-13,14:20,68924,The Ring,Jerusalem,R
YP,25-01-13,16:50,68925,The Ring,Jerusalem,R
YP,25-01-13,19:15,68926,The Ring,Jerusalem,R
YP,25-01-13,21:40,68927,The Ring,Jerusalem,R
RH,25-01-13,19:20,44374,The Ring,Givataim,R
RH,25-01-13,21:50,44375,The Ring,Givataim,R
RH,25-01-13,19:20,21464,The Ring,Kiryat Ono,R
RH,25-01-13,21:50,21465,The Ring,Kiryat Ono,R
LC,25-01-13,16:45,563686,The Room Next Door,Raanana,R
LC,25-01-13,19:00,563687,The Room Next Door,Raanana,R
LC,25-01-13,21:15,563688,The Room Next Door,Raanana,R
LC,25-01-13,11:15,563857,The Room Next Door,Tel Aviv,R
LC,25-01-13,14:10,563858,The Room Next Door,Tel Aviv,R
LC,25-01-13,16:15,563859,The Room Next Door,Tel Aviv,R
LC,25-01-13,18:50,563860,The Room Next Door,Tel Aviv,R
LC,25-01-13,21:15,563861,The Room Next Door,Tel Aviv,R
HC,25-01-13,14:50,2852,The Room Next Door,Kiryat Bialik,R
YP,25-01-13,21:00,47924,The Room Next Door,Ayalon,R
YP,25-01-13,14:20,58435,The Room Next Door,Zichron Yaakov,R
RH,25-01-13,17:00,44459,The Room Next Door,Givataim,R
RH,25-01-13,21:50,21487,The Room Next Door,Kiryat Ono,R
HC,25-01-13,21:50,2832,The Substance,Kiryat Bialik,R
CC,25-01-13,21:40,5360,The Substance,Glilot,R
CC,25-01-13,21:40,5360,The Substance,Rishon Letzion,R
YP,25-01-13,21:45,47513,The Substance,Ayalon,R
YP,25-01-13,22:00,68611,The Substance,Beer Sheva,R
YP,25-01-13,19:45,68912,The Successor,Beer Sheva,R
YP,25-01-13,15:30,69156,The Successor,Jerusalem,R
HC,25-01-13,20:00,2885,This Ain't Pretty Woman,Ashdod,R
CC,25-01-13,14:00,5315,Under Therapy,Glilot,R
CC,25-01-13,16:15,5315,Under Therapy,Glilot,R
CC,25-01-13,18:30,5315,Under Therapy,Glilot,R
YP,25-01-13,14:15,74009,Under Therapy,Haifa,R
YP,25-01-13,16:20,74010,Under Therapy,Haifa,R
YP,25-01-13,21:15,74012,Venom: The Last Dance,Haifa,R
ML,25-01-13,18:15,62136,Wicked,Carmiel,R
ML,25-01-13,21:25,62135,Wicked,Carmiel,R
ML,25-01-13,20:30,58575,Wicked,Haifa,R
ML,25-01-13,18:55,82009,Wicked,Netanya,R
ML,25-01-13,22:15,82008,Wicked,Netanya,R
ML,25-01-13,13:50,1997,Wicked,Glilot,UPGRADE
HC,25-01-13,15:10,2806,Wicked,Kiryat Bialik,R
HC,25-01-13,20:00,2806,Wicked,Kiryat Bialik,R
HC,25-01-13,20:40,2806,Wicked,Modiin,R
HC,25-01-13,18:00,2806,Wicked,Rehovot,R
HC,25-01-13,21:10,2806,Wicked,Rehovot,R
HC,25-01-13,21:20,2806,Wicked,Ashdod,R
CC,25-01-13,14:10,5142,Wicked,Glilot,R
CC,25-01-13,20:00,5142,Wicked,Glilot,R
CC,25-01-13,18:00,5142,Wicked,Rishon Letzion,R
CC,25-01-13,19:50,5142,Wicked,Jerusalem,R
CC,25-01-13,18:30,5142,Wicked,Beer Sheva,R
CC,25-01-13,14:00,5142,Wicked,Chadera,R
CC,25-01-13,14:20,5142,Wicked,Ashdod,R
CC,25-01-13,17:50,5142,Wicked,Ashdod,R
YP,25-01-13,14:00,67053,Wicked,Rishon Letzion,R
YP,25-01-13,17:20,67065,Wicked,Rishon Letzion,R
YP,25-01-13,20:30,67066,Wicked,Rishon Letzion,R
YP,25-01-13,21:00,67034,Wicked,Rishon Letzion,IMAX
YP,25-01-13,14:30,47860,Wicked,Ayalon,R
YP,25-01-13,18:40,47614,Wicked,Ayalon,R
YP,25-01-13,21:50,47701,Wicked,Ayalon,R
YP,25-01-13,14:30,68987,Wicked,Beer Sheva,R
YP,25-01-13,21:30,69002,Wicked,Beer Sheva,R
YP,25-01-13,21:00,68787,Wicked,Beer Sheva,IMAX
YP,25-01-13,16:45,58208,Wicked,Zichron Yaakov,R
YP,25-01-13,19:50,58209,Wicked,Zichron Yaakov,R
YP,25-01-13,18:00,73966,Wicked,Haifa,VIP
YP,25-01-13,20:30,73828,Wicked,Haifa,R
YP,25-01-13,14:45,68732,Wicked,Jerusalem,R
YP,25-01-13,21:30,68833,Wicked,Jerusalem,IMAX
RH,25-01-13,18:50,44396,Wicked,Givataim,R
RH,25-01-13,17:00,17274,Wicked,Tel Aviv,R
RH,25-01-13,20:30,17275,Wicked,Tel Aviv,R
CC,25-01-13,19:00,5495,Wild Diamond,Glilot,R
CC,25-01-13,21:30,5495,Wild Diamond,Glilot,R
YP,25-01-13,17:00,67058,Wild Diamond,Rishon Letzion,R
YP,25-01-13,19:15,67059,Wild Diamond,Rishon Letzion,R
YP,25-01-13,21:30,67102,Wild Diamond,Rishon Letzion,R
YP,25-01-13,17:00,47795,Wild Diamond,Ayalon,R
YP,25-01-13,19:15,47796,Wild Diamond,Ayalon,R
YP,25-01-13,21:30,47797,Wild Diamond,Ayalon,R
YP,25-01-13,14:45,69035,Wild Diamond,Beer Sheva,R
YP,25-01-13,17:25,69036,Wild Diamond,Beer Sheva,R
YP,25-01-13,20:00,69037,Wild Diamond,Beer Sheva,R
YP,25-01-13,22:10,69038,Wild Diamond,Beer Sheva,R
YP,25-01-13,17:00,58398,Wild Diamond,Zichron Yaakov,R
YP,25-01-13,20:00,58436,Wild Diamond,Zichron Yaakov,R
YP,25-01-13,22:10,58437,Wild Diamond,Zichron Yaakov,R
YP,25-01-13,17:00,73897,Wild Diamond,Haifa,R
YP,25-01-13,19:15,73898,Wild Diamond,Haifa,R
YP,25-01-13,21:30,73899,Wild Diamond,Haifa,R
YP,25-01-13,16:50,69018,Wild Diamond,Jerusalem,R
YP,25-01-13,18:45,69055,Wild Diamond,Jerusalem,R
YP,25-01-13,21:55,69019,Wild Diamond,Jerusalem,R
CC,25-01-14,22:30,5393,9 Bullets,Rishon Letzion,R
CC,25-01-14,21:50,5393,9 Bullets,Beer Sheva,R
CC,25-01-14,10:00,5241,9/11: I Was There,Glilot,R
CC,25-01-14,11:45,5241,9/11: I Was There,Glilot,R
CC,25-01-14,13:30,5241,9/11: I Was There,Glilot,R
CC,25-01-14,14:30,5241,9/11: I Was There,Glilot,R
CC,25-01-14,16:15,5241,9/11: I Was There,Glilot,R
CC,25-01-14,17:15,5241,9/11: I Was There,Glilot,R
CC,25-01-14,19:00,5241,9/11: I Was There,Glilot,R
CC,25-01-14,20:00,5241,9/11: I Was There,Glilot,R
CC,25-01-14,21:45,5241,9/11: I Was There,Glilot,R
CC,25-01-14,10:00,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-14,10:45,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-14,12:50,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-14,15:40,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-14,16:20,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-14,18:30,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-14,19:10,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-14,20:40,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-14,21:20,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-14,21:30,5241,9/11: I Was There,Rishon Letzion,R
CC,25-01-14,10:00,5241,9/11: I Was There,Jerusalem,R
CC,25-01-14,10:45,5241,9/11: I Was There,Jerusalem,R
CC,25-01-14,12:20,5241,9/11: I Was There,Jerusalem,R
CC,25-01-14,13:30,5241,9/11: I Was There,Jerusalem,R
CC,25-01-14,15:00,5241,9/11: I Was There,Jerusalem,R
CC,25-01-14,16:15,5241,9/11: I Was There,Jerusalem,R
CC,25-01-14,17:40,5241,9/11: I Was There,Jerusalem,R
CC,25-01-14,19:00,5241,9/11: I Was There,Jerusalem,R
CC,25-01-14,20:20,5241,9/11: I Was There,Jerusalem,R
CC,25-01-14,21:45,5241,9/11: I Was There,Jerusalem,R
CC,25-01-14,19:00,5241,9/11: I Was There,Jerusalem,VIP
CC,25-01-14,10:10,5241,9/11: I Was There,Kfar Saba,R
CC,25-01-14,11:30,5241,9/11: I Was There,Kfar Saba,R
CC,25-01-14,13:00,5241,9/11: I Was There,Kfar Saba,R
CC,25-01-14,16:00,5241,9/11: I Was There,Kfar Saba,R
CC,25-01-14,18:50,5241,9/11: I Was There,Kfar Saba,R
CC,25-01-14,20:45,5241,9/11: I Was There,Kfar Saba,R
